data_present,start,end,valid_cycles,state,video_name,video_path,source,status,reason,n_cycles,cycle_frequency_hz,mean_cycle_frames,cycle_cv,reference_cycle_count,reference_cycle_frequency_hz,reference_mean_cycle_frames,cycle_frequency_ratio_to_reference,matches_reference_frequency,duration_s,fps,n_frames,detection_second,stoppage_context_clip_path,phase_error,inferred_stop_time,previous_video_name,next_video_name,gap_seconds_after_previous_video
y,2026-06-19_16-31-38,2026-06-19_16-32-20,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-31-38_533333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-31-38_533333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-31-38_533333.ts,ok,,11,0.5660377358490566,106.0,0.0,5.0,0.5675655222864062,273.4,0.9973081761006288,y,42.13333333333333,60.0,2528,0.0833333333333333,,,,,,
y,2026-06-19_16-32-18,2026-06-19_16-32-41,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-32-18_000000.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-32-18_000000.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-32-18_000000.ts,ok,,6,0.5660377358490566,106.0,0.0,5.0,0.5675655222864062,273.4,0.9973081761006288,y,23.15,60.0,1389,1.1666666666666667,,,,,,
y,2026-06-19_16-32-38,2026-06-19_16-32-46,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-32-38_533333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-32-38_533333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-32-38_533333.ts,ok,,3,0.5678233438485805,105.66666666666669,0.0044612415216394,5.0,0.5675655222864062,273.4,1.0004542586750789,y,8.166666666666666,60.0,490,0.0833333333333333,,,,,,
y,2026-06-19_16-32-45,2026-06-19_16-32-59,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-32-45_533333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-32-45_533333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-32-45_533333.ts,ok,,6,0.5669291338582677,105.83333333333331,0.0064930797253207,5.0,0.5675655222864062,273.4,0.9988787401574802,y,14.1,60.0,846,0.0833333333333333,,,,,,
y,2026-06-19_16-32-56,2026-06-19_16-33-16,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-32-56_533333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-32-56_533333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-32-56_533333.ts,ok,,6,0.5669291338582677,105.83333333333331,0.0035213668936671,5.0,0.5675655222864062,273.4,0.9988787401574802,y,20.416666666666668,60.0,1225,0.9,,,,,,
y,2026-06-19_16-33-14,2026-06-19_16-35-10,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-33-14_000000.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-33-14_000000.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-33-14_000000.ts,ok,,13,0.5668604651162791,105.84615384615384,0.0062516898742451,5.0,0.5675655222864062,273.4,0.9987577519379844,y,116.6,60.0,6996,0.0833333333333333,,,,,,
y,2026-06-19_16-35-07,2026-06-19_16-36-52,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-35-07_110135.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-35-07_110135.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-35-07_110135.ts,ok,,9,0.5672268907563025,105.77777777777776,0.0074275922392842,5.0,0.5675655222864062,273.4,0.9994033613445376,y,105.48333333333332,60.0,6329,0.5166666666666667,,,,,,
y,2026-06-19_16-36-52,2026-06-19_16-37-03,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-36-52_533333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-36-52_533333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-36-52_533333.ts,ok,,4,0.5660377358490566,106.0,0.0,5.0,0.5675655222864062,273.4,0.9973081761006288,y,10.966666666666669,60.0,658,0.0833333333333333,,,,,,
y,2026-06-19_16-37-00,2026-06-19_16-37-24,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-37-00_533333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-37-00_533333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-37-00_533333.ts,ok,,7,0.5675675675675677,105.71428571428572,0.0524769941588214,5.0,0.5675655222864062,273.4,1.0000036036036035,y,23.98333333333333,60.0,1439,0.55,,,,,,
y,2026-06-19_16-37-21,2026-06-19_16-37-54,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-37-21_933333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-37-21_933333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-37-21_933333.ts,ok,,11,0.5679862306368331,105.63636363636364,0.0449979912642947,5.0,0.5675655222864062,273.4,1.0007412507171545,y,33.0,60.0,1980,0.6333333333333333,,,,,,
y,2026-06-19_16-37-51,2026-06-19_16-38-03,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-37-51_533333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-37-51_533333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-37-51_533333.ts,ok,,5,0.5639097744360902,106.4,0.019352688234756,5.0,0.5675655222864062,273.4,0.9935588972431078,y,12.016666666666667,60.0,721,0.55,,,,,,
y,2026-06-19_16-38-00,2026-06-19_16-38-23,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-38-00_533333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-38-00_533333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-38-00_533333.ts,ok,,6,0.5642633228840126,106.33333333333331,0.0415877716655073,5.0,0.5675655222864062,273.4,0.9941818181818182,y,23.08333333333333,60.0,1385,0.3833333333333333,,,,,,
y,2026-06-19_16-38-21,2026-06-19_16-38-28,n,present_no_valid_cycles,cortexvpu-01a-005-41884872_2026-06-19_16-38-21_000000.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-38-21_000000.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-38-21_000000.ts,no_valid_cycles,"found 0 cycle(s), need 2",0,,,,5.0,0.5675655222864062,273.4,,,7.083333333333333,60.0,425,0.1,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\stoppage_context_clips\cortexvpu-01a-005-41884872_2026-06-19_16-38-21_000000__context.mp4,,,,,
y,2026-06-19_16-38-25,2026-06-19_16-39-36,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-38-25_000000.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-38-25_000000.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-38-25_000000.ts,ok,,7,0.5675675675675677,105.71428571428572,0.0042733481893763,5.0,0.5675655222864062,273.4,1.0000036036036035,y,71.25,60.0,4275,1.4,,,,,,
y,2026-06-19_16-39-33,2026-06-19_16-41-30,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-39-33_533333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-39-33_533333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-39-33_533333.ts,ok,,8,0.5667060212514758,105.875,0.0099482287757931,5.0,0.5675655222864062,273.4,0.9984856355765448,y,116.68333333333334,60.0,7001,1.1333333333333333,,,,,,
y,2026-06-19_16-41-27,2026-06-19_16-43-23,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,ok,,3,0.5660377358490566,106.0,0.0077027979332077,5.0,0.5675655222864062,273.4,0.9973081761006288,y,116.68333333333334,60.0,7001,0.1166666666666666,,,,,,
y,2026-06-19_16-43-23,2026-06-19_16-45-19,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-43-23_228248.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-43-23_228248.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-43-23_228248.ts,ok,,30,1.978021978021978,30.33333333333333,0.1802331809485277,5.0,0.5675655222864062,273.4,3.485098901098901,n,116.58333333333331,60.0,6995,0.1,,,,,,
y,2026-06-19_16-45-19,2026-06-19_16-47-15,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-45-19_129732.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-45-19_129732.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-45-19_129732.ts,ok,,9,0.5672268907563025,105.77777777777776,0.0074275922392842,5.0,0.5675655222864062,273.4,0.9994033613445376,y,116.66666666666669,60.0,7000,0.3833333333333333,,,,,,
y,2026-06-19_16-47-15,2026-06-19_16-49-11,n,present_no_valid_cycles,cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,no_valid_cycles,"found 0 cycle(s), need 2",0,,,,5.0,0.5675655222864062,273.4,,,116.56666666666666,60.0,6994,0.7,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\stoppage_context_clips\cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690__context.mp4,,,,,
y,2026-06-19_16-49-11,2026-06-19_16-50-16,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-49-11_110740.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-49-11_110740.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-49-11_110740.ts,ok,,9,0.5666316894018888,105.88888888888889,0.008262337748098,5.0,0.5675655222864062,273.4,0.998354669464848,y,65.08333333333333,60.0,3905,0.9666666666666668,,,,,,
y,2026-06-19_16-50-15,2026-06-19_16-52-12,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-50-15_933333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-50-15_933333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-50-15_933333.ts,ok,,13,0.5812220566318927,103.23076923076924,0.0624510487020983,5.0,0.5675655222864062,273.4,1.0240615996025833,y,116.58333333333331,60.0,6995,0.7833333333333333,,,,,,
y,2026-06-19_16-52-09,2026-06-19_16-54-05,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-52-09_121093.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-52-09_121093.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-52-09_121093.ts,ok,,11,0.5674978503869303,105.72727272727272,0.0042123641320034,5.0,0.5675655222864062,273.4,0.9998807681284034,y,116.66666666666669,60.0,7000,0.9666666666666668,,,,,,
y,2026-06-19_16-54-05,2026-06-19_16-56-01,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-54-05_219681.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-54-05_219681.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-54-05_219681.ts,ok,,13,0.5668604651162791,105.84615384615384,0.0062516898742451,5.0,0.5675655222864062,273.4,0.9987577519379844,y,116.61666666666666,60.0,6997,0.05,,,,,,
y,2026-06-19_16-56-01,2026-06-19_16-57-57,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-56-01_171425.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-56-01_171425.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-56-01_171425.ts,ok,,9,0.5666316894018888,105.88888888888889,0.0029679193333887,5.0,0.5675655222864062,273.4,0.998354669464848,y,116.66666666666669,60.0,7000,0.45,,,,,,
y,2026-06-19_16-57-57,2026-06-19_16-59-53,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-57-57_221328.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-57-57_221328.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-57-57_221328.ts,ok,,9,0.5672268907563025,105.77777777777776,0.0074275922392842,5.0,0.5675655222864062,273.4,0.9994033613445376,y,116.61666666666666,60.0,6997,0.7666666666666667,,,,,,
y,2026-06-19_16-59-53,2026-06-19_17-01-49,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_16-59-53_198551.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_16-59-53_198551.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_16-59-53_198551.ts,ok,,3,0.5660377358490566,106.0,0.0077027979332077,5.0,0.5675655222864062,273.4,0.9973081761006288,y,116.66666666666669,60.0,7000,1.0166666666666666,,,,,,
y,2026-06-19_17-01-49,2026-06-19_17-03-45,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_17-01-49_258663.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_17-01-49_258663.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_17-01-49_258663.ts,ok,,13,0.5672727272727273,105.76923076923076,0.005442410744347,5.0,0.5675655222864062,273.4,0.9994841212121212,y,116.63333333333334,60.0,6998,0.05,,,,,,
y,2026-06-19_17-03-45,2026-06-19_17-05-41,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_17-03-45_222510.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_17-03-45_222510.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_17-03-45_222510.ts,ok,,9,0.5666316894018888,105.88888888888889,0.0029679193333887,5.0,0.5675655222864062,273.4,0.998354669464848,y,116.61666666666666,60.0,6997,0.4333333333333333,,,,,,
y,2026-06-19_17-05-41,2026-06-19_17-07-37,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_17-05-41_222190.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_17-05-41_222190.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_17-05-41_222190.ts,ok,,9,0.5648535564853556,106.22222222222224,0.0192309375634698,5.0,0.5675655222864062,273.4,0.9952217573221755,y,116.65,60.0,6999,0.8333333333333334,,,,,,
y,2026-06-19_17-07-37,2026-06-19_17-09-33,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_17-07-37_254742.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_17-07-37_254742.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_17-07-37_254742.ts,ok,,8,0.5667060212514758,105.875,0.0031236733306252,5.0,0.5675655222864062,273.4,0.9984856355765448,y,116.65,60.0,6999,1.25,,,,,,
y,2026-06-19_17-09-33,2026-06-19_17-11-29,n,present_no_valid_cycles,cortexvpu-01a-005-41884872_2026-06-19_17-09-33_266625.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_17-09-33_266625.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_17-09-33_266625.ts,no_valid_cycles,"found 0 cycle(s), need 2",0,,,,5.0,0.5675655222864062,273.4,,,116.68333333333334,60.0,7001,7.166666666666667,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\stoppage_context_clips\cortexvpu-01a-005-41884872_2026-06-19_17-09-33_266625__context.mp4,,,,,
y,2026-06-19_17-11-29,2026-06-19_17-11-35,n,present_no_valid_cycles,cortexvpu-01a-005-41884872_2026-06-19_17-11-29_290251.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_17-11-29_290251.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_17-11-29_290251.ts,no_valid_cycles,"found 0 cycle(s), need 2",0,,,,5.0,0.5675655222864062,273.4,,,6.016666666666667,60.0,361,1.0333333333333334,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\stoppage_context_clips\cortexvpu-01a-005-41884872_2026-06-19_17-11-29_290251__context.mp4,,,,,
y,2026-06-19_17-11-35,2026-06-19_17-12-49,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_17-11-35_616667.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_17-11-35_616667.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_17-11-35_616667.ts,ok,,3,0.6593406593406593,91.0,0.0538349394012364,5.0,0.5675655222864062,273.4,1.1616996336996337,y,74.08333333333333,60.0,4445,6.166666666666667,,,,,,
y,2026-06-19_17-12-50,2026-06-19_17-13-02,y,typical_motion,cortexvpu-01a-005-41884872_2026-06-19_17-12-50_033333.ts,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\video_coverage_log\phase_aware_motion_cv_log_output\s3_run\downloaded_videos\cortexvpu-01a-005-41884872_2026-06-19_17-12-50_033333.ts,s3://diageo-prod-global-dashcam-mc-nuc-video/cortexvpu-01a-005-41884872/cortexvpu-01a-005-41884872_2026-06-19_17-12-50_033333.ts,ok,,4,0.353460972017673,169.75,0.0576259132441785,5.0,0.5675655222864062,273.4,0.6227668139420717,n,12.933333333333334,60.0,776,3.6666666666666665,,,,,,
